ID,Lugar,Etapa,Mes,Fecha,Dia,Hora,Usuario,ID_barrio,Barrio1,comuna,Estrato,Hora1,hora_r
4576,ZONA DE PARQUEO,INDAGACIÓN,febrero,2020-02-27,jueves,15:00:00,JVILLARREALM1,504.0,Chiminangos II,5,3,1900-01-01 15:00:00,15
4577,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-27,jueves,13:30:00,YMEZA,1598.0,Mojica,15,1,1900-01-01 13:30:00,14
4578,DOMICILIO,INDAGACIÓN,febrero,2020-02-26,miércoles,03:00:00,DNEIRAN1,205.0,Juanambú,2,5,1900-01-01 03:00:00,3
4579,LOCAL COMERCIAL,INDAGACIÓN,febrero,2020-02-26,miércoles,03:20:00,DNEIRAN1,2198.0,Valle Grande,21,2,1900-01-01 03:20:00,3
4580,DOMICILIO,INDAGACIÓN,febrero,2020-02-27,jueves,17:00:00,VIVCOLLA,204.0,Normandía,2,6,1900-01-01 17:00:00,17
4581,VIA PUBLICA,JUICIO,febrero,2020-02-27,jueves,14:30:00,VIVCOLLA,902.0,Bretaña,9,3,1900-01-01 14:30:00,14
4582,DOMICILIO,JUICIO,febrero,2020-02-27,jueves,14:08:00,VIVCOLLA,1109.0,Aguablanca,11,3,1900-01-01 14:08:00,14
4583,VIA PUBLICA,JUICIO,febrero,2020-02-26,miércoles,20:51:00,RROMO,1501.0,El Retiro,15,1,1900-01-01 20:51:00,21
4584,CENTRO COMERCIAL,TERMINACIÓN ANTICIPADA,febrero,2020-02-27,jueves,17:00:00,HANACONAA1,1813.0,Alférez Real,18,3,1900-01-01 17:00:00,17
4585,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-24,lunes,11:10:00,BCABALLERO,311.0,San Pedro,3,3,1900-01-01 11:10:00,11
4586,OTRO,INDAGACIÓN,febrero,2020-02-21,viernes,19:00:00,CANGULOA1,902.0,Bretaña,9,3,1900-01-01 19:00:00,19
4587,LUGAR DE TRABAJO,INDAGACIÓN,febrero,2020-02-26,miércoles,12:00:00,BCABALLERO,901.0,Alameda,9,3,1900-01-01 12:00:00,12
4588,OTRO,INDAGACIÓN,febrero,2020-02-27,jueves,08:00:00,CANGULOA1,312.0,San Nicolás,3,2,1900-01-01 08:00:00,8
4589,DOMICILIO,INDAGACIÓN,febrero,2020-02-26,miércoles,20:00:00,CANGULOA1,312.0,San Nicolás,3,2,1900-01-01 20:00:00,20
4590,ESTABLECIMIENTO DE COMERCIO,INDAGACIÓN,febrero,2020-02-27,jueves,10:30:00,JDURANH1,1403.0,Manuela Beltran,14,1,1900-01-01 10:30:00,10
4591,LUGAR DE TRABAJO,INDAGACIÓN,febrero,2020-02-27,jueves,00:00:00,LCALDERONR1,202.0,Santa Teresita,2,6,1900-01-01 00:00:00,0
4592,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-26,miércoles,10:30:00,HMONSALVEG1,1403.0,Manuela Beltran,14,1,1900-01-01 10:30:00,10
4593,OTRO,INDAGACIÓN,febrero,2020-02-26,miércoles,17:45:00,CANGULOA1,312.0,San Nicolás,3,2,1900-01-01 17:45:00,18
4594,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,08:34:00,andrelar,311.0,San Pedro,3,3,1900-01-01 08:34:00,9
4595,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-24,lunes,09:09:00,andrelar,403.0,Porvenir,4,2,1900-01-01 09:09:00,9
4596,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-24,lunes,20:00:00,crimarti,1902.0,La Cascada,19,5,1900-01-01 20:00:00,20
4597,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-23,domingo,16:00:00,crimarti,909.0,Sucre,9,1,1900-01-01 16:00:00,16
4598,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,19:55:00,blramire,1106.0,El Jardín,11,3,1900-01-01 19:55:00,20
4599,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-14,viernes,14:00:00,crimarti,311.0,San Pedro,3,3,1900-01-01 14:00:00,14
4600,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,19:35:00,lehurtad,1908.0,Santa Isabel,19,5,1900-01-01 19:35:00,20
4601,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,09:30:00,blramire,1101.0,Barrio San Carlos,11,3,1900-01-01 09:30:00,10
4602,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,19:30:00,crimarti,902.0,Bretaña,9,3,1900-01-01 19:30:00,20
4603,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-20,jueves,15:58:00,andrelar,816.0,El Trébol,8,3,1900-01-01 15:58:00,16
4604,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,10:30:00,lehurtad,2201.0,Urbanización Ciudad Jardín,22,6,1900-01-01 10:30:00,10
4605,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-16,domingo,02:20:00,harmunoz,1406.0,José Manuel Marroquín I,14,2,1900-01-01 02:20:00,2
4606,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,11:25:00,clagiron,1599.0,El Morichal,15,2,1900-01-01 11:25:00,11
4607,ESTACION TRANSPORTE MASIVO,INDAGACIÓN,febrero,2020-02-14,viernes,18:00:00,CSOGAMOSO,1896.0,Sector Meléndez,18,3,1900-01-01 18:00:00,18
4608,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-25,martes,07:00:00,ARIASCOSL1,417.0,Bolivariano,4,2,1900-01-01 07:00:00,7
4609,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,18:00:00,PONAL_WS,211.0,Prados del Norte,2,5,1900-01-01 18:00:00,18
4610,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,09:00:00,PONAL_WS,205.0,Juanambú,2,5,1900-01-01 09:00:00,9
4611,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,01:30:00,PONAL_WS,698.0,Sector Puente del Comercio,6,2,1900-01-01 01:30:00,2
4612,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,19:30:00,PONAL_WS,1903.0,El Lido,19,5,1900-01-01 19:30:00,20
4613,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-25,martes,20:00:00,PONAL_WS,610.0,Ciudadela Floralia,6,2,1900-01-01 20:00:00,20
4614,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,01:30:00,PONAL_WS,608.0,Los Guaduales,6,3,1900-01-01 01:30:00,2
4615,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-25,martes,16:00:00,PONAL_WS,1906.0,San Fernando Nuevo,19,4,1900-01-01 16:00:00,16
4616,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-25,martes,01:30:00,PONAL_WS,1011.0,Barrio Departamental,10,4,1900-01-01 01:30:00,2
4617,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,11:00:00,PONAL_WS,1784.0,La Hacienda,17,5,1900-01-01 11:00:00,11
4618,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,09:00:00,PONAL_WS,1498.0,Promociones Populares B,14,1,1900-01-01 09:00:00,9
4619,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,09:40:00,PONAL_WS,1009.0,Cristóbal Colón,10,3,1900-01-01 09:40:00,10
4620,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,04:00:00,PONAL_WS,1906.0,San Fernando Nuevo,19,4,1900-01-01 04:00:00,4
4621,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-21,viernes,01:30:00,PONAL_WS,1703.0,Ciudadela Comfandi,17,3,1900-01-01 01:30:00,2
4622,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-21,viernes,10:00:00,PONAL_WS,304.0,San Cayetano,3,3,1900-01-01 10:00:00,10
4623,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,15:00:00,hectotov,1774.0,Caney,17,4,1900-01-01 15:00:00,15
4624,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-22,sábado,21:00:00,PONAL_WS,801.0,Primitivo Crespo,8,2,1900-01-01 21:00:00,21
4625,VIA PUBLICA,EJECUCIÓN DE PENAS,febrero,2020-02-28,viernes,15:15:00,HANGULO,2201.0,Urbanización Ciudad Jardín,22,6,1900-01-01 15:15:00,15
4626,CENTRO COMERCIAL,INDAGACIÓN,febrero,2020-02-27,jueves,20:00:00,VIVCOLLA,295.0,Urbanización La Flora,2,5,1900-01-01 20:00:00,20
4627,LUGAR DE RECREACION / PARQUE,INDAGACIÓN,febrero,2020-02-27,jueves,19:12:00,VIVCOLLA,1774.0,Caney,17,4,1900-01-01 19:12:00,19
4628,ESTABLECIMIENTO PUBLICO,INDAGACIÓN,febrero,2020-02-28,viernes,00:30:00,VIVCOLLA,610.0,Ciudadela Floralia,6,2,1900-01-01 00:30:00,0
4629,ESTABLECIMIENTO DE COMERCIO,INDAGACIÓN,febrero,2020-02-28,viernes,02:10:00,VIVCOLLA,295.0,Urbanización La Flora,2,5,1900-01-01 02:10:00,2
4630,DOMICILIO,INDAGACIÓN,febrero,2020-02-28,viernes,03:00:00,VIVCOLLA,1499.0,Los Naranjos II,14,1,1900-01-01 03:00:00,3
4631,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-27,jueves,21:00:00,JVILLARREALM1,1109.0,Aguablanca,11,3,1900-01-01 21:00:00,21
4632,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-27,jueves,20:20:00,ESAA,294.0,Vipasa,2,4,1900-01-01 20:20:00,20
4633,ZONA DE PARQUEO,INDAGACIÓN,febrero,2020-02-27,jueves,21:30:00,JVILLARREALM1,594.0,Los Parques - Barranquilla,5,3,1900-01-01 21:30:00,22
4634,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-27,jueves,17:00:00,YMEZA,1816.0,Cuarteles de Nápoles,18,2,1900-01-01 17:00:00,17
4635,ZONA DE PARQUEO,INDAGACIÓN,febrero,2020-02-27,jueves,18:15:00,YMEZA,219.0,Brisas de Los Álamos,2,3,1900-01-01 18:15:00,18
4636,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-27,jueves,20:40:00,JVILLARREALM1,1504.0,Vallado,15,2,1900-01-01 20:40:00,21
4637,DOMICILIO,INDAGACIÓN,febrero,2020-02-28,viernes,03:30:00,ESAA,1308.0,El Diamante,13,2,1900-01-01 03:30:00,4
4638,ESTACION DE ARTICULADO,INDAGACIÓN,febrero,2020-02-28,viernes,07:35:00,LCRUZB1,313.0,El Hoyo,3,3,1900-01-01 07:35:00,8
4639,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-27,jueves,19:30:00,JVILLARREALM1,2197.0,Ciudadela del Rio - CVC,21,2,1900-01-01 19:30:00,20
4640,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-28,viernes,11:00:00,YMEZA,599.0,Villa del Prado - El Guabito,5,3,1900-01-01 11:00:00,11
4641,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-28,viernes,11:00:00,JVILLARREALM1,1398.0,El Pondaje,13,2,1900-01-01 11:00:00,11
4642,DOMICILIO,INDAGACIÓN,febrero,2020-02-27,jueves,10:30:00,JVILLARREALM1,503.0,Los Guayacanes,5,3,1900-01-01 10:30:00,10
4643,VIA PUBLICA,JUICIO,febrero,2020-02-28,viernes,11:45:00,LCRUZB1,1315.0,Calypso,13,3,1900-01-01 11:45:00,12
4644,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-26,miércoles,10:35:00,CGIRALDOS2,1784.0,La Hacienda,17,5,1900-01-01 10:35:00,11
4645,LUGAR DE TRABAJO,INDAGACIÓN,febrero,2020-02-28,viernes,13:00:00,DNEIRAN1,904.0,Guayaquil,9,3,1900-01-01 13:00:00,13
4646,DOMICILIO,INDAGACIÓN,febrero,2020-02-27,jueves,11:40:00,JCHACUA,207.0,Granada,2,4,1900-01-01 11:40:00,12
4647,VIA PUBLICA,JUICIO,febrero,2020-02-28,viernes,13:00:00,LCRUZB1,2201.0,Urbanización Ciudad Jardín,22,6,1900-01-01 13:00:00,13
4648,DOMICILIO,INDAGACIÓN,febrero,2020-02-24,lunes,11:30:00,GARANGOC1,298.0,Área Libre - Parque del Amor,2,5,1900-01-01 11:30:00,12
4649,CENTRO COMERCIAL,JUICIO,febrero,2020-02-28,viernes,18:40:00,MPLAZA,210.0,Santa Mónica,2,5,1900-01-01 18:40:00,19
4650,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-26,miércoles,00:00:00,RACOSTAP1,1775.0,Lili,17,4,1900-01-01 00:00:00,0
4651,OTRO,INDAGACIÓN,febrero,2020-02-24,lunes,00:00:00,CANGULOA1,1703.0,Ciudadela Comfandi,17,3,1900-01-01 00:00:00,0
4652,ESTABLECIMIENTO DE COMERCIO,INDAGACIÓN,febrero,2020-02-23,domingo,00:00:00,JDURANH1,810.0,El Troncal,8,3,1900-01-01 00:00:00,0
4653,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-03,lunes,17:00:00,SREINA,1207.0,Nueva Floresta,12,3,1900-01-01 17:00:00,17
4654,ESTABLECIMIENTO DE COMERCIO,INDAGACIÓN,febrero,2020-02-25,martes,22:40:00,JDURANH1,1915.0,Urbanización Colseguros,19,4,1900-01-01 22:40:00,23
4655,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-25,martes,18:30:00,HMONSALVEG1,501.0,El Sena,5,3,1900-01-01 18:30:00,18
4656,DOMICILIO,INDAGACIÓN,febrero,2020-02-28,viernes,12:30:00,CANGULOA1,1914.0,Champagnat,19,4,1900-01-01 12:30:00,12
4657,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-27,jueves,14:40:00,BCABALLERO,903.0,Junín,9,3,1900-01-01 14:40:00,15
4658,VEHICULO,INDAGACIÓN,febrero,2020-02-27,jueves,22:30:00,JDURANH1,209.0,San Vicente,2,4,1900-01-01 22:30:00,22
4659,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,13:30:00,lehurtad,1398.0,El Pondaje,13,2,1900-01-01 13:30:00,14
4660,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,20:20:00,31193711,1598.0,Mojica,15,1,1900-01-01 20:20:00,20
4661,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,20:30:00,blramire,1302.0,El Vergel,13,1,1900-01-01 20:30:00,20
4662,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,19:30:00,31193711,1504.0,Vallado,15,2,1900-01-01 19:30:00,20
4663,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-24,lunes,07:00:00,63343563,1004.0,Santa Elena,10,3,1900-01-01 07:00:00,7
4664,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-20,jueves,08:10:00,31193711,605.0,Petecuy I,6,2,1900-01-01 08:10:00,8
4665,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,23:55:00,crimarti,811.0,Las Américas,8,3,1900-01-01 23:55:00,0
4666,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,22:40:00,wilson.alzate,1901.0,El Refugio,19,4,1900-01-01 22:40:00,23
4667,DOMICILIO,INDAGACIÓN,febrero,2020-02-24,lunes,19:20:00,BCABALLERO,1775.0,Lili,17,4,1900-01-01 19:20:00,19
4668,OTRO,INDAGACIÓN,febrero,2020-02-19,miércoles,08:00:00,CANGULOA1,312.0,San Nicolás,3,2,1900-01-01 08:00:00,8
4669,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-17,lunes,12:45:00,HCASTAÑEDAO2,1402.0,Alirio Mora Beltran,14,2,1900-01-01 12:45:00,13
4670,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-25,martes,07:30:00,HCASTAÑEDAO2,1904.0,Urbanización Tequendama,19,5,1900-01-01 07:30:00,8
4671,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-04,martes,11:45:00,clagiron,1401.0,Alfonso Bonilla Aragón,14,1,1900-01-01 11:45:00,12
4672,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-24,lunes,11:28:00,clagiron,1116.0,León XIII,11,2,1900-01-01 11:28:00,11
4673,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,08:30:00,harmunoz,1498.0,Promociones Populares B,14,1,1900-01-01 08:30:00,8
4674,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,19:30:00,clagiron,707.0,Siete de Agosto,7,3,1900-01-01 19:30:00,20
4675,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,20:15:00,alexjara,1504.0,Vallado,15,2,1900-01-01 20:15:00,20
4676,SIN INFORMACION,INDAGACIÓN,enero,2020-01-22,miércoles,17:30:00,harmunoz,209.0,San Vicente,2,4,1900-01-01 17:30:00,18
4677,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,08:30:00,clagiron,2107.0,Compartir,21,2,1900-01-01 08:30:00,8
4678,SIN INFORMACION,INDAGACIÓN,enero,2020-01-15,miércoles,15:07:00,clagiron,1308.0,El Diamante,13,2,1900-01-01 15:07:00,15
4679,DOMICILIO,INDAGACIÓN,febrero,2020-02-27,jueves,11:29:00,ARIASCOSL1,1901.0,El Refugio,19,4,1900-01-01 11:29:00,11
4680,LUGAR DE TRABAJO,INDAGACIÓN,febrero,2020-02-23,domingo,19:40:00,CSOGAMOSO,1796.0,Urbanización San Joaquin,17,5,1900-01-01 19:40:00,20
4681,ENTIDAD PUBLICA / ESTATAL,INDAGACIÓN,febrero,2020-02-21,viernes,01:30:00,PONAL_WS,311.0,San Pedro,3,3,1900-01-01 01:30:00,2
4682,SIN INFORMACION,INDAGACIÓN,enero,2020-01-25,sábado,18:00:00,PONAL_WS,3000.0,Rural,30,2,1900-01-01 18:00:00,18
4683,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-25,martes,09:30:00,PONAL_WS,1906.0,San Fernando Nuevo,19,4,1900-01-01 09:30:00,10
4684,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-25,martes,11:40:00,PONAL_WS,803.0,Saavedra Galindo,8,2,1900-01-01 11:40:00,12
4685,SIN INFORMACION,QUERELLABLE,febrero,2020-02-20,jueves,10:00:00,PONAL_WS,901.0,Alameda,9,3,1900-01-01 10:00:00,10
4686,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-21,viernes,04:00:00,PONAL_WS,506.0,Metropolitano del Norte,5,3,1900-01-01 04:00:00,4
4687,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,02:50:00,PONAL_WS,606.0,Petecuy II,6,2,1900-01-01 02:50:00,3
4688,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,04:00:00,PONAL_WS,206.0,Centenario,2,5,1900-01-01 04:00:00,4
4689,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,15:30:00,PONAL_WS,1705.0,Ciudad Universitaria,17,SD,1900-01-01 15:30:00,16
4690,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,18:00:00,PONAL_WS,313.0,El Hoyo,3,3,1900-01-01 18:00:00,18
4691,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,04:50:00,PONAL_WS,2003.0,Siloé,20,1,1900-01-01 04:50:00,5
4692,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,18:00:00,PONAL_WS,1790.0,El Gran Limonar,17,5,1900-01-01 18:00:00,18
4693,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,20:00:00,PONAL_WS,1781.0,Mayapan - Las Vegas,17,5,1900-01-01 20:00:00,20
4694,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,06:00:00,PONAL_WS,1013.0,Panamericano,10,3,1900-01-01 06:00:00,6
4695,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,18:30:00,PONAL_WS,1794.0,Prados del Limonar,17,4,1900-01-01 18:30:00,18
4696,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,07:00:00,PONAL_WS,1702.0,Primero de Mayo,17,4,1900-01-01 07:00:00,7
4697,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-15,sábado,14:00:00,PONAL_WS,1114.0,Villa del Sur,11,3,1900-01-01 14:00:00,14
4698,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-14,viernes,22:30:00,PONAL_WS,1790.0,El Gran Limonar,17,5,1900-01-01 22:30:00,22
4699,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,18:30:00,PONAL_WS,1906.0,San Fernando Nuevo,19,4,1900-01-01 18:30:00,18
4700,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,15:30:00,PONAL_WS,420.0,Flora Industrial,4,3,1900-01-01 15:30:00,16
4701,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,09:50:00,PONAL_WS,1603.0,Unión de Vivienda Popular,16,2,1900-01-01 09:50:00,10
4702,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,13:24:00,PONAL_WS,1790.0,El Gran Limonar,17,5,1900-01-01 13:24:00,13
4703,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,14:30:00,PONAL_WS,1908.0,Santa Isabel,19,5,1900-01-01 14:30:00,14
4704,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-25,martes,15:30:00,PONAL_WS,312.0,San Nicolás,3,2,1900-01-01 15:30:00,16
4705,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,18:00:00,PONAL_WS,209.0,San Vicente,2,4,1900-01-01 18:00:00,18
4706,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,06:00:00,PONAL_WS,902.0,Bretaña,9,3,1900-01-01 06:00:00,6
4707,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,14:30:00,PONAL_WS,1775.0,Lili,17,4,1900-01-01 14:30:00,14
4708,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,07:30:00,PONAL_WS,1775.0,Lili,17,4,1900-01-01 07:30:00,8
4709,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,07:30:00,PONAL_WS,208.0,Versalles,2,5,1900-01-01 07:30:00,8
4710,PARQUEADERO,INDAGACIÓN,febrero,2020-02-24,lunes,18:10:00,PONAL_WS,1783.0,Ciudad Capri,17,5,1900-01-01 18:10:00,18
4711,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,06:40:00,PONAL_WS,1903.0,El Lido,19,5,1900-01-01 06:40:00,7
4712,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,05:30:00,PONAL_WS,1901.0,El Refugio,19,4,1900-01-01 05:30:00,6
4713,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,09:44:00,PONAL_WS,1983.0,Tejares - Cristales,19,6,1900-01-01 09:44:00,10
4714,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,23:30:00,PONAL_WS,909.0,Sucre,9,1,1900-01-01 23:30:00,0
4715,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,07:00:00,PONAL_WS,2107.0,Compartir,21,2,1900-01-01 07:00:00,7
4716,EL METRO,INDAGACIÓN,febrero,2020-02-27,jueves,19:00:00,PONAL_WS,1896.0,Sector Meléndez,18,3,1900-01-01 19:00:00,19
4717,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,15:00:00,PONAL_WS,608.0,Los Guaduales,6,3,1900-01-01 15:00:00,15
4718,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-24,lunes,01:30:00,PONAL_WS,1896.0,Sector Meléndez,18,3,1900-01-01 01:30:00,2
4719,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,09:00:00,PONAL_WS,610.0,Ciudadela Floralia,6,2,1900-01-01 09:00:00,9
4720,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,12:00:00,PONAL_WS,1910.0,San Fernando Viejo,19,5,1900-01-01 12:00:00,12
4721,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,06:30:00,PONAL_WS,309.0,San Pascual,3,1,1900-01-01 06:30:00,6
4722,CENTRO COMERCIAL,INDAGACIÓN,febrero,2020-02-25,martes,14:30:00,PONAL_WS,421.0,Calima,4,3,1900-01-01 14:30:00,14
4723,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,06:30:00,PONAL_WS,313.0,El Hoyo,3,3,1900-01-01 06:30:00,6
4724,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-15,sábado,18:00:00,PONAL_WS,904.0,Guayaquil,9,3,1900-01-01 18:00:00,18
4725,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,07:30:00,PONAL_WS,1804.0,Meléndez,18,3,1900-01-01 07:30:00,8
4726,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,14:15:00,PONAL_WS,1596.0,Ciudad Cordoba,15,3,1900-01-01 14:15:00,14
4727,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-21,viernes,09:30:00,PONAL_WS,706.0,Urbanización El Angel del Hogar,7,2,1900-01-01 09:30:00,10
4728,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,13:00:00,PONAL_WS,1308.0,El Diamante,13,2,1900-01-01 13:00:00,13
4729,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,00:00:00,PONAL_WS,1596.0,Ciudad Cordoba,15,3,1900-01-01 00:00:00,0
4730,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-25,martes,07:00:00,PONAL_WS,1406.0,José Manuel Marroquín I,14,2,1900-01-01 07:00:00,7
4731,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-14,viernes,07:30:00,PONAL_WS,306.0,San Juan Bosco,3,3,1900-01-01 07:30:00,8
4732,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-26,miércoles,03:00:00,PONAL_WS,294.0,Vipasa,2,4,1900-01-01 03:00:00,3
4733,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,19:00:00,PONAL_WS,310.0,El Calvario,3,3,1900-01-01 19:00:00,19
4734,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-27,jueves,17:00:00,PONAL_WS,1903.0,El Lido,19,5,1900-01-01 17:00:00,17
4735,SIN INFORMACION,INDAGACIÓN,febrero,2020-02-28,viernes,05:30:00,PONAL_WS,903.0,Junín,9,3,1900-01-01 05:30:00,6
4736,CENTRO COMERCIAL,INDAGACIÓN,febrero,2020-02-25,martes,12:00:00,GJIMENEZB1,2005.0,Belén,20,1,1900-01-01 12:00:00,12
4737,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-29,sábado,06:30:00,YMEZA,808.0,Municipal,8,3,1900-01-01 06:30:00,6
4738,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-28,viernes,13:30:00,ESAA,1310.0,Villa del Lago,13,3,1900-01-01 13:30:00,14
4739,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-28,viernes,20:00:00,ESAA,1780.0,El Ingenio,17,5,1900-01-01 20:00:00,20
4740,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-12,miércoles,21:30:00,ESAA,1774.0,Caney,17,4,1900-01-01 21:30:00,22
4741,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-29,sábado,06:15:00,ESAA,1599.0,El Morichal,15,2,1900-01-01 06:15:00,6
4742,VIA PUBLICA,INDAGACIÓN,febrero,2020-02-29,sábado,12:00:00,YMEZA,294.0,Vipasa,2,4,1900-01-01 12:00:00,12
